page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
28047,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90918,Ukkel,1180.0,appartment,flat,325000.0,1.0,73.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,Fully renovated,N/A
28048,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd90767,Ukkel,1180.0,appartment,penthouse,1990000.0,3.0,257.0,N/A,N/A,1.0,110.0,N/A,N/A,N/A,4.0,N/A,Excellent,2016.0
28049,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90751,Ukkel,1180.0,appartment,flat,695000.0,2.0,159.0,N/A,0.0,1.0,40.0,N/A,N/A,N/A,N/A,N/A,Normal,N/A
28050,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90728,Ukkel,1180.0,appartment,flat,459000.0,2.0,136.0,N/A,0.0,1.0,30.0,N/A,N/A,N/A,3.0,1.0,Normal,1980.0
28051,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90638,Ukkel,1180.0,appartment,flat,245000.0,1.0,65.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
28053,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd90511,Ukkel,1180.0,appartment,penthouse,575000.0,2.0,118.0,N/A,0.0,1.0,27.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28054,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90407,Ukkel,1180.0,appartment,flat,45000.0,1.0,67.0,Super equipped,N/A,1.0,N/A,1.0,100.0,N/A,2.0,0.0,Normal,N/A
28057,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90264,Ukkel,1180.0,appartment,flat,545000.0,2.0,97.0,Super equipped,0.0,1.0,13.0,1.0,45.0,N/A,3.0,0.0,New,2025.0
28058,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90199,Ukkel,1180.0,appartment,flat,440000.0,3.0,120.0,N/A,0.0,1.0,30.0,N/A,N/A,N/A,N/A,N/A,To renovate,N/A
28061,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90018,Ukkel,1180.0,appartment,flat,229000.0,1.0,95.0,N/A,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
28062,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90017,Ukkel,1180.0,appartment,flat,695000.0,3.0,178.0,N/A,N/A,1.0,18.0,N/A,N/A,N/A,3.0,N/A,N/A,N/A
28063,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89973,Ukkel,1180.0,appartment,flat,255000.0,1.0,0.0,Partially equipped,1.0,1.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,1933.0
28064,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89972,Ukkel,1180.0,appartment,flat,275000.0,1.0,60.0,Partially equipped,0.0,1.0,13.0,N/A,N/A,N/A,2.0,0.0,Normal,1933.0
28066,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89777,Ukkel,1180.0,appartment,flat,440000.0,2.0,98.0,N/A,N/A,1.0,12.0,1.0,114.0,N/A,2.0,N/A,New,2026.0
28067,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89754,Ukkel,1180.0,appartment,flat,315000.0,2.0,96.0,Super equipped,0.0,1.0,20.0,N/A,N/A,N/A,2.0,N/A,Normal,N/A
28069,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89625,Ukkel,1180.0,appartment,flat,270000.0,2.0,79.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
28070,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89520,Ukkel,1180.0,appartment,flat,795000.0,3.0,145.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,N/A,N/A,Normal,N/A
28074,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd89357,Ukkel,1180.0,appartment,flat,495000.0,2.0,140.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,N/A,N/A,Fully renovated,1977.0
28076,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd88989,Ukkel,1180.0,appartment,flat,329000.0,3.0,100.0,N/A,0.0,1.0,8.0,N/A,N/A,N/A,3.0,0.0,To be renovated,1968.0
28077,https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vbd88988,Ukkel,1180.0,appartment,groundFloor,359000.0,3.0,100.0,N/A,0.0,1.0,8.0,1.0,140.0,N/A,3.0,0.0,To be renovated,1968.0
28078,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd88987,Ukkel,1180.0,appartment,flat,310000.0,3.0,100.0,N/A,0.0,1.0,8.0,N/A,N/A,N/A,3.0,0.0,To be renovated,1968.0
28080,https://immovlan.be/en/detail/studio/for-sale/1180/ukkel/vbd88830,Ukkel,1180.0,appartment,flatStudio,215000.0,0.0,37.0,Fully equipped,1.0,1.0,5.0,N/A,N/A,N/A,N/A,0.0,Normal,1969.0
28082,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd88670,Ukkel,1180.0,appartment,flat,395000.0,3.0,125.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Excellent,1969.0
28084,https://immovlan.be/en/detail/loft/for-sale/1180/ukkel/vbd88398,Ukkel,1180.0,appartment,loft,935000.0,3.0,285.0,Super equipped,1.0,1.0,46.0,N/A,N/A,N/A,2.0,0.0,Excellent,N/A
28086,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd88213,Ukkel,1180.0,appartment,penthouse,850000.0,3.0,165.0,Super equipped,0.0,1.0,10.0,N/A,N/A,N/A,3.0,0.0,Excellent,1965.0
28087,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd88201,Ukkel,1180.0,appartment,duplex,399000.0,3.0,118.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Excellent,N/A
28089,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd88031,Ukkel,1180.0,appartment,flat,520000.0,3.0,164.0,N/A,N/A,1.0,24.0,N/A,N/A,N/A,N/A,N/A,To renovate,1968.0
28091,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd87913,Ukkel,1180.0,appartment,penthouse,899000.0,2.0,140.0,Super equipped,0.0,1.0,30.0,N/A,N/A,N/A,N/A,0.0,New,2023.0
28092,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87912,Ukkel,1180.0,appartment,flat,595000.0,3.0,160.0,N/A,0.0,1.0,35.0,N/A,N/A,N/A,2.0,0.0,Excellent,1974.0
28094,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87763,Ukkel,1180.0,appartment,flat,250000.0,3.0,70.0,Fully equipped,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1965.0
28095,https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vbd87530,Ukkel,1180.0,appartment,groundFloor,632000.0,3.0,126.0,Super equipped,0.0,1.0,12.0,1.0,92.0,N/A,2.0,0.0,New,2025.0
28096,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87529,Ukkel,1180.0,appartment,flat,696000.0,3.0,146.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,2.0,0.0,New,2025.0
28098,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87423,Ukkel,1180.0,appartment,flat,460000.0,3.0,116.0,Fully equipped,0.0,1.0,30.0,N/A,N/A,N/A,2.0,0.0,Excellent,1969.0
28101,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87041,Ukkel,1180.0,appartment,flat,849000.0,4.0,170.0,N/A,0.0,1.0,65.0,N/A,N/A,N/A,N/A,0.0,Excellent,1976.0
28102,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87003,Ukkel,1180.0,appartment,flat,715000.0,3.0,164.0,Super equipped,N/A,1.0,39.0,1.0,6100.0,N/A,3.0,0.0,Normal,1973.0
28103,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd80333,Ukkel,1180.0,appartment,flat,319000.0,2.0,80.0,N/A,0.0,1.0,6.0,N/A,N/A,N/A,N/A,0.0,N/A,1958.0
28107,https://immovlan.be/en/detail/triplex/for-sale/1180/ukkel/vbd86797,Ukkel,1180.0,appartment,triplex,495000.0,3.0,110.0,Super equipped,0.0,1.0,8.0,N/A,N/A,N/A,2.0,0.0,Excellent,N/A
28108,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd86589,Ukkel,1180.0,appartment,duplex,1620000.0,3.0,230.0,Super equipped,0.0,1.0,100.0,N/A,N/A,N/A,2.0,0.0,Excellent,2002.0
28111,https://immovlan.be/en/detail/loft/for-sale/1180/ukkel/vbd86292,Ukkel,1180.0,appartment,loft,640000.0,3.0,185.0,Super equipped,0.0,1.0,31.0,N/A,N/A,N/A,2.0,0.0,N/A,N/A
28112,https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vbd86261,Ukkel,1180.0,appartment,groundFloor,195000.0,N/A,50.0,N/A,N/A,1.0,20.0,1.0,110.0,N/A,3.0,N/A,N/A,N/A
28114,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbv25123,Ukkel,1180.0,appartment,flat,649000.0,2.0,153.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,1947.0
28115,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84434,Ukkel,1180.0,appartment,flat,429000.0,5.0,139.0,N/A,1.0,1.0,12.0,N/A,N/A,N/A,N/A,0.0,Normal,2005.0
28118,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbv09718,Ukkel,1180.0,appartment,flat,695000.0,3.0,155.0,N/A,N/A,1.0,50.0,N/A,N/A,N/A,N/A,N/A,Excellent,1970.0
28119,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbv09717,Ukkel,1180.0,appartment,flat,595000.0,3.0,153.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
28124,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd54518,Ukkel,1180.0,appartment,flat,145000.0,1.0,42.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2.0,N/A,N/A,2007.0
28125,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbc96730,Ukkel,1180.0,appartment,flat,430000.0,2.0,88.0,N/A,0.0,1.0,11.0,1.0,N/A,N/A,4.0,0.0,New,2024.0
28126,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbc96390,Ukkel,1180.0,appartment,penthouse,680000.0,2.0,122.0,N/A,0.0,1.0,59.0,1.0,N/A,N/A,4.0,0.0,N/A,2024.0
28128,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbc37458,Ukkel,1180.0,appartment,flat,179000.0,1.0,35.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,2007.0
28129,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd86243,Ukkel,1180.0,appartment,penthouse,680000.0,3.0,133.0,Super equipped,0.0,1.0,33.0,N/A,N/A,N/A,3.0,0.0,New,2022.0
28130,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd86212,Ukkel,1180.0,appartment,penthouse,899000.0,2.0,140.0,Super equipped,N/A,1.0,30.0,1.0,N/A,N/A,3.0,0.0,New,2024.0
28131,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86124,Ukkel,1180.0,appartment,flat,140000.0,1.0,59.0,N/A,N/A,1.0,7.0,N/A,N/A,N/A,N/A,N/A,To be renovated,1970.0
28132,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86120,Ukkel,1180.0,appartment,flat,335000.0,1.0,68.0,N/A,N/A,0.0,N/A,1.0,N/A,N/A,N/A,N/A,Normal,N/A
28133,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86082,Ukkel,1180.0,appartment,flat,675000.0,3.0,129.0,Super equipped,0.0,1.0,11.0,N/A,N/A,N/A,3.0,0.0,New,2025.0
28134,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84696,Ukkel,1180.0,appartment,flat,520000.0,2.0,130.0,N/A,N/A,1.0,15.0,N/A,N/A,N/A,2.0,N/A,To be renovated,1975.0
28135,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85948,Ukkel,1180.0,appartment,flat,580000.0,3.0,125.0,N/A,N/A,1.0,36.0,1.0,276.0,N/A,2.0,N/A,New,2022.0
28136,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85947,Ukkel,1180.0,appartment,flat,580000.0,2.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,New,2024.0
28138,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85768,Ukkel,1180.0,appartment,penthouse,475000.0,1.0,75.0,Super equipped,0.0,1.0,18.0,N/A,N/A,N/A,4.0,0.0,New,2022.0
28139,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85506,Ukkel,1180.0,appartment,penthouse,1600000.0,3.0,199.0,N/A,N/A,1.0,70.0,N/A,N/A,N/A,3.0,N/A,New,2025.0
28140,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85505,Ukkel,1180.0,appartment,flat,617500.0,3.0,123.0,N/A,N/A,1.0,35.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28142,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85436,Ukkel,1180.0,appartment,penthouse,899000.0,2.0,140.0,N/A,N/A,1.0,30.0,1.0,N/A,N/A,3.0,N/A,New,2025.0
28143,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85397,Ukkel,1180.0,appartment,penthouse,1275000.0,5.0,297.0,N/A,N/A,1.0,82.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28144,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85396,Ukkel,1180.0,appartment,flat,627500.0,3.0,122.0,N/A,N/A,1.0,27.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28145,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85394,Ukkel,1180.0,appartment,flat,617500.0,3.0,126.0,N/A,N/A,1.0,36.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28147,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85392,Ukkel,1180.0,appartment,flat,527500.0,2.0,130.0,N/A,N/A,1.0,6.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28148,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85390,Ukkel,1180.0,appartment,flat,627500.0,3.0,124.0,N/A,N/A,1.0,27.0,1.0,N/A,N/A,3.0,N/A,New,2026.0
28149,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85389,Ukkel,1180.0,appartment,flat,532500.0,3.0,133.0,N/A,N/A,1.0,5.0,1.0,122.0,N/A,3.0,N/A,New,2026.0
28150,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85388,Ukkel,1180.0,appartment,flat,607500.0,3.0,126.0,N/A,N/A,1.0,36.0,1.0,100.0,N/A,3.0,N/A,New,2026.0
28151,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85387,Ukkel,1180.0,appartment,flat,607500.0,3.0,123.0,N/A,N/A,1.0,35.0,1.0,84.0,N/A,3.0,N/A,New,2026.0
28152,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85380,Ukkel,1180.0,appartment,penthouse,995000.0,3.0,198.0,N/A,N/A,1.0,72.0,N/A,N/A,N/A,3.0,N/A,New,2026.0
28153,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85379,Ukkel,1180.0,appartment,flat,505000.0,2.0,100.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28154,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85377,Ukkel,1180.0,appartment,flat,505000.0,2.0,103.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28155,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85375,Ukkel,1180.0,appartment,flat,460000.0,2.0,101.0,N/A,N/A,1.0,13.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28156,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85373,Ukkel,1180.0,appartment,flat,615000.0,3.0,127.0,N/A,N/A,1.0,17.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28157,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85372,Ukkel,1180.0,appartment,flat,550000.0,3.0,120.0,N/A,N/A,1.0,12.0,1.0,71.0,N/A,2.0,N/A,New,2026.0
28158,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85366,Ukkel,1180.0,appartment,penthouse,725000.0,3.0,126.0,N/A,N/A,1.0,29.0,N/A,N/A,N/A,3.0,N/A,New,2026.0
28159,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85365,Ukkel,1180.0,appartment,penthouse,710000.0,2.0,126.0,N/A,N/A,1.0,58.0,N/A,N/A,N/A,3.0,N/A,New,2026.0
28160,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85364,Ukkel,1180.0,appartment,flat,498000.0,2.0,106.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28161,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85358,Ukkel,1180.0,appartment,flat,498000.0,2.0,101.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28162,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85356,Ukkel,1180.0,appartment,flat,495000.0,2.0,100.0,N/A,N/A,1.0,12.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28163,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85342,Ukkel,1180.0,appartment,flat,505000.0,2.0,111.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28164,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85333,Ukkel,1180.0,appartment,flat,450000.0,2.0,92.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28165,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85331,Ukkel,1180.0,appartment,flat,465000.0,2.0,92.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28166,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85330,Ukkel,1180.0,appartment,flat,560000.0,3.0,109.0,N/A,N/A,1.0,13.0,1.0,N/A,N/A,2.0,N/A,New,2026.0
28167,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85329,Ukkel,1180.0,appartment,flat,480000.0,2.0,102.0,N/A,N/A,1.0,12.0,1.0,55.0,N/A,2.0,N/A,New,2026.0
28168,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85328,Ukkel,1180.0,appartment,flat,495000.0,2.0,106.0,N/A,N/A,1.0,12.0,1.0,103.0,N/A,2.0,N/A,New,2026.0
28170,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84895,Ukkel,1180.0,appartment,flat,397000.0,2.0,89.0,N/A,N/A,1.0,12.0,1.0,46.0,N/A,2.0,N/A,New,2026.0
28171,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd84893,Ukkel,1180.0,appartment,penthouse,1600000.0,3.0,199.0,N/A,N/A,1.0,70.0,N/A,N/A,N/A,3.0,N/A,New,2025.0
28172,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84879,Ukkel,1180.0,appartment,flat,1600000.0,3.0,199.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,3.0,N/A,New,2025.0
28173,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84851,Ukkel,1180.0,appartment,flat,492500.0,3.0,80.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,3.0,N/A,New,2026.0
28174,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84849,Ukkel,1180.0,appartment,flat,899000.0,2.0,113.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,New,2025.0
28177,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84530,Ukkel,1180.0,appartment,flat,435000.0,1.0,76.0,Super equipped,0.0,1.0,2.0,1.0,N/A,N/A,2.0,0.0,New,2025.0
28178,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd84529,Ukkel,1180.0,appartment,duplex,699000.0,3.0,141.0,Super equipped,0.0,1.0,12.0,N/A,N/A,N/A,2.0,0.0,New,2025.0
28179,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84521,Ukkel,1180.0,appartment,flat,1095000.0,4.0,300.0,Super equipped,0.0,1.0,29.0,N/A,N/A,N/A,N/A,0.0,Normal,1971.0
28180,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84520,Ukkel,1180.0,appartment,flat,590000.0,3.0,101.0,Super equipped,0.0,1.0,13.0,N/A,N/A,N/A,2.0,0.0,New,2025.0
28181,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84519,Ukkel,1180.0,appartment,flat,515000.0,2.0,91.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,2.0,0.0,New,2025.0
28182,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd84335,Ukkel,1180.0,appartment,penthouse,745000.0,3.0,129.0,Super equipped,0.0,1.0,11.0,N/A,N/A,N/A,3.0,0.0,New,2025.0
28183,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84334,Ukkel,1180.0,appartment,flat,515000.0,2.0,91.0,Super equipped,0.0,1.0,7.0,N/A,N/A,N/A,2.0,0.0,New,2026.0
28184,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd84333,Ukkel,1180.0,appartment,flat,590000.0,3.0,101.0,Super equipped,0.0,1.0,13.0,N/A,N/A,N/A,2.0,0.0,New,2026.0
28185,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd84204,Ukkel,1180.0,appartment,penthouse,899000.0,2.0,140.0,Super equipped,N/A,1.0,30.0,1.0,N/A,N/A,3.0,0.0,New,2024.0
28188,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd82944,Ukkel,1180.0,appartment,flat,280000.0,1.0,87.0,Fully equipped,0.0,1.0,2.0,N/A,N/A,N/A,3.0,0.0,Normal,1940.0
28190,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbc94904,Ukkel,1180.0,appartment,flat,1395000.0,3.0,240.0,N/A,0.0,1.0,135.0,1.0,900.0,N/A,3.0,N/A,N/A,2007.0
28191,https://immovlan.be/en/detail/loft/for-sale/1180/ukkel/vbd81477,Ukkel,1180.0,appartment,loft,650000.0,3.0,220.0,Super equipped,0.0,1.0,16.0,N/A,N/A,N/A,3.0,0.0,Normal,1935.0
28193,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbv14518,Ukkel,1180.0,appartment,flat,219000.0,1.0,60.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
28194,https://immovlan.be/en/detail/loft/for-sale/1180/ukkel/vaz03312,Ukkel,1180.0,appartment,loft,1350000.0,3.0,200.0,Super equipped,0.0,1.0,20.0,N/A,N/A,N/A,2.0,0.0,Excellent,1950.0
28196,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd80589,Ukkel,1180.0,appartment,flat,325000.0,2.0,75.0,N/A,0.0,1.0,8.0,1.0,120.0,N/A,2.0,N/A,To renovate,N/A
28199,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd79927,Ukkel,1180.0,appartment,duplex,650000.0,3.0,220.0,Super equipped,0.0,1.0,16.0,N/A,N/A,N/A,3.0,0.0,Normal,1935.0
28200,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd79400,Ukkel,1180.0,appartment,penthouse,450000.0,2.0,93.0,N/A,0.0,1.0,38.0,N/A,N/A,N/A,2.0,0.0,Excellent,N/A
28201,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd33339,Ukkel,1180.0,appartment,flat,320000.0,1.0,80.0,N/A,0.0,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Normal,N/A
28202,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86870,Ukkel,1180.0,appartment,flat,1095000.0,4.0,300.0,N/A,N/A,1.0,54.0,1.0,N/A,N/A,3.0,N/A,Normal,N/A
28203,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd84708,Ukkel,1180.0,appartment,duplex,1620000.0,3.0,238.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,3.0,N/A,Excellent,2002.0
28204,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vwd16614,Ukkel,1180.0,appartment,flat,375000.0,2.0,104.0,Partially equipped,N/A,1.0,2.0,N/A,N/A,N/A,2.0,0.0,Normal,1961.0
28206,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86429,Ukkel,1180.0,appartment,flat,650000.0,N/A,106.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,2.0,N/A,Excellent,2025.0
28207,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd86308,Ukkel,1180.0,appartment,flat,520000.0,3.0,152.0,Super equipped,0.0,1.0,12.0,N/A,N/A,N/A,2.0,0.0,To renovate,1968.0
28208,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd85939,Ukkel,1180.0,appartment,penthouse,895000.0,2.0,180.0,N/A,N/A,1.0,25.0,N/A,N/A,N/A,3.0,N/A,Excellent,2016.0
28209,https://immovlan.be/en/detail/duplex/for-sale/1180/ukkel/vbd85664,Ukkel,1180.0,appartment,duplex,435000.0,2.0,100.0,N/A,N/A,1.0,8.0,N/A,N/A,N/A,2.0,N/A,New,2025.0
28210,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85641,Ukkel,1180.0,appartment,flat,650000.0,3.0,163.0,Super equipped,0.0,1.0,34.0,N/A,N/A,N/A,3.0,0.0,N/A,1991.0
28212,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85384,Ukkel,1180.0,appartment,flat,360000.0,1.0,70.0,N/A,N/A,1.0,11.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28213,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85383,Ukkel,1180.0,appartment,flat,355000.0,1.0,69.0,N/A,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
28214,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85382,Ukkel,1180.0,appartment,flat,370000.0,1.0,77.0,N/A,N/A,1.0,11.0,N/A,N/A,N/A,2.0,N/A,New,2026.0
